,terrorism,Turkey,Iraq,Iran,persian gulf,opec,blending,crack spread,crude oil,liquefied natural gas,liquefied petroleum gas,nymex,petroleum,refined products,refinery,residual fuel oil,wti,oil barrel,petroleum industry,crude inventories,lease condensate,hydrocarbons,pentanes,pipeline,GDP,recession,economic growth,commodity,price of gold,price of oil,price of crude,oil volatility,oil producers,oil exporter,oil sands,peak oil,Canada,Middle East,South America,Alberta,China,Australia,Russia,Arctic,oil rich,CAD/USD,CAD/JPY,oil market,cost per gallon,refining capacity,fuel efficiency,oil crisis,inflation,Gulf War,store oil,oil transportation,natural gas,the interest rates,world crude,supply,interest rates,endogenous variables,federal funds rate,real oil price,share of oil,marginal production cost,income elasticity,the oil supply,volatility,demand and supply,production levels,barrels per day,oil markets,world economic growth,impulse response function,var model,crude oil futures,oil prices,spr releases,Government Policy,crude oil prices,oil shock,us oil,american economic review,exchange and interest,the oil,demand shock,exchange rates,monetary policy,bureau of economic,global production,market uncertainty,market volatility,spot price,energy information administration,spr release,private stocks,crude oil supply,wti futures price,funds rate,the middle east,demand,federal funds,impulse responses,wti futures,supply shock,price elasticity,crude oil price,crude price,oil consumption,elasticity of demand,Energy Prices,scarcity rent,oil supply,oil production,oil price,natural gas production,marginal revenue,multipliers,strategic petroleum,gasoline demand,oil demand,impulse response,oil futures,interest rate,barrels of oil,real gdp,oil price change,run demand,chinese oil consumption,strategic petroleum reserve,Oil Shocks,OPEC_price
price elasticity,0.335666219339,0.303909807949,0.195788827347,0.0728801723423,0.221236740091,0.348549524936,0.263474779018,0.043043598429,0.00502990104426,0.200765032813,0.0635929770687,0.045517060189,0.176673582758,0.214078472693,0.108405626781,0.0668655923617,0.0431592867321,0.052615920026,0.224555062103,0.0883177676552,0.0597169832127,0.43326452633,0.213039519192,0.114776757198,0.61043256326,0.0792041749921,0.504565224862,0.299950618483,0.0704804771347,0.015298713183,0.0197073306546,0.162662192093,0.0796672551265,0.261842879037,0.0311326997986,0.016250113267,0.0931908749911,0.176889766539,0.345684931623,0.0400128462073,0.193160969859,0.163522124638,0.239264451403,0.106437519321,0.0294757584906,0.0677563646316,0.0206289625801,0.0461025121745,0.106425345861,0.0021986751959,0.103560193076,0.223916665898,0.358759244036,0.295236544022,0.0880778457759,0.269962025434,0.36733182766,0.472789932968,0.108955717882,0.0256762588136,0.0846177861286,0.228630862062,0.214671303959,0.0799034133787,0.128168552135,0.37759190149,0.713959904268,0.373618630906,0.276935946949,0.793327843764,0.373352053461,0.0105436299452,0.0674182345466,0.417229568468,0.207615835272,0.097410989722,0.044522520714,0.000107319995254,0.131858199616,0.435734146857,0.053543142504,0.186807553689,0.0405999786327,0.290472017235,0.316748884836,0.0465660281559,0.283440172892,0.08312934923,0.493784517318,0.344203738355,0.384732331922,0.203855551363,0.154962478533,0.154684592157,0.244618370741,0.155519348066,0.236808349436,0.310594135781,0.0922808780044,0.132881376997,0.33820021001,0.284268789089,0.308851351109,0.186328144062,0.0866398481122,0.33343146319,1.0,0.0177224377762,0.0398067823688,0.0947960411842,0.808764855084,0.152408549685,0.113970606115,0.211206943409,0.173286292307,0.0464420109104,0.141798305266,0.595585817717,0.31230821697,0.0596322521655,0.256360624454,0.156126384261,0.468952160135,0.0631073168092,0.133601851826,0.0515296200928,0.687148504801,0.0487443639076,0.545188351798,0.0122817546817,0.0767639601596,0.27241589419,0.23303050934
crude oil price,0.244363181118,0.016400997896,0.207734718996,0.214364061152,0.217304451659,0.188551070269,0.188495602918,0.253707472947,0.90020565871,0.229106679344,0.0178762097785,0.686694788175,0.261893686767,0.0935693882931,0.0744799374631,0.113205541172,0.957902318996,0.965070831482,0.265801688239,0.282900432443,0.111502967343,0.298433059168,0.0622457178092,0.210859633127,0.10708654782,0.591890640903,0.270480108318,0.0503300367237,0.470341421899,0.967620956902,0.955944360938,0.157471132643,0.072946419118,0.0150891500516,0.0362371440764,0.0238491565303,0.377716181715,0.208449338625,0.263113438581,0.287715665588,0.143803056854,0.391474266697,0.011856202869,0.228249876073,0.385143618503,0.247970656679,0.117341469191,0.736855753219,0.406123581931,0.0189353728852,0.237188928049,0.290019397535,0.202733976858,0.268318022787,0.249337629353,0.0538766846699,0.133410892508,0.213395758862,0.287831662428,0.281908042471,0.188079963048,0.11365944473,0.011971204731,0.684764215989,0.217300250843,0.0164665216544,0.150209328384,0.154927210433,0.124824413495,0.069789821152,0.103540835311,0.296576609074,0.522282306008,0.138939395827,0.0468046489836,0.0462463699281,0.519719366298,0.94013871406,0.311923245587,0.251569724922,0.883782825445,0.124641499069,0.423601630232,0.250643342619,0.0683279107395,0.0918468046245,0.0496425385757,0.0767097699118,0.185663052354,0.18911509343,0.128596111789,0.0847474031634,0.198771891222,0.500378761591,0.157669068209,0.0437035896602,0.208726823887,0.102060115536,0.0014684390647,0.0408935460398,0.251051370491,0.181067980355,0.0653588487237,0.160186292795,0.253822850321,0.107881959608,0.0177224377762,1.0,0.996150371812,0.210323900722,0.0629964620313,0.626408404901,0.0534221968188,0.113850616482,0.0388156722168,0.984615942608,0.0323336961816,0.0993218003745,0.241327213503,0.122822642606,0.128576870764,0.455919194294,0.25063129781,0.686356063601,0.171401921986,0.236902506205,0.0728308162462,0.233562404052,0.0884539099229,0.113128156579,0.115783034799,0.0820030936886,0.297839275092
crude price,0.221544183083,0.00629325876281,0.199450950707,0.184701143683,0.204385603891,0.204415549714,0.157159478608,0.263385225674,0.917687527482,0.220345446775,0.0120090161371,0.707061796619,0.231478615858,0.0889609745574,0.0466104395904,0.095704400872,0.959054140982,0.961906197526,0.237355982209,0.280317812861,0.0989012228666,0.272377128145,0.0422180640197,0.175332577908,0.103820608841,0.565876681214,0.256160788217,0.081729066592,0.438730734186,0.967912606664,0.96217578713,0.173741524343,0.0275842272123,0.00125802132329,0.0642830591778,0.0139230184758,0.34247976104,0.182685968462,0.236269600106,0.243394788044,0.121627789551,0.368891915097,0.0086793557764,0.223020669768,0.36863404606,0.234733419139,0.112788271942,0.757775009867,0.399353368943,0.0113889194967,0.259020477526,0.295554542651,0.214084592206,0.254291081524,0.216011772457,0.0368819324959,0.155941556587,0.182835369545,0.298468358721,0.247737103029,0.20159836231,0.117722405513,0.0107782033877,0.706445022275,0.211041667128,0.00346553866821,0.124962631317,0.146626899436,0.102563745866,0.0769737137344,0.121196865721,0.293190360531,0.530636447692,0.128467701086,0.0359706381319,0.0561469144282,0.546642924717,0.948949629801,0.320800180579,0.240268125346,0.89895693561,0.120314833651,0.435912773858,0.231254350535,0.0844159343114,0.0652784307315,0.0580424171196,0.0494689405864,0.196499035605,0.169286075023,0.120759039901,0.0657655551957,0.206426474278,0.478717304781,0.18001477519,0.0395478893674,0.209434731982,0.109981655888,0.0160349631434,0.0460332912853,0.230787186446,0.140646028886,0.0563234730735,0.145137750188,0.251700763587,0.115487336817,0.0398067823688,0.996150371812,1.0,0.23854247926,0.0310006567084,0.63635771016,0.0444239885828,0.131452058565,0.0691149907796,0.985813344576,0.0532531238958,0.0681761678532,0.220396309262,0.142164322268,0.134698776041,0.478766422031,0.238188498279,0.71455719463,0.186331985665,0.237110244609,0.0553621681108,0.210146205385,0.0570260401047,0.124881286034,0.134236084344,0.0774416796003,0.282222326552
oil consumption,0.515747267747,0.023233418346,0.475200497823,0.191240760642,0.574725564219,0.698375694462,0.513301150362,0.460869176091,0.547496541334,0.364793802889,0.41741772038,0.454645785646,0.648335199052,0.4105919933,0.598183157851,0.180047094087,0.281895180527,0.317072111333,0.479204114282,0.128078384227,0.0940788343518,0.560695806535,0.183802984703,0.562463302428,0.335279145276,0.299966393124,0.546993727734,0.694044355206,0.350621514034,0.314316086923,0.394854972194,0.338389574784,0.798215072964,0.528076362914,0.378442748593,0.737349979695,0.479591465331,0.446345036755,0.539478443636,0.535486384765,0.641472062148,0.310417995173,0.563831948002,0.0771626610751,0.0307537282997,0.259616917541,0.120554193864,0.702059010024,0.312509455121,0.612756739797,0.812333745903,0.785145620834,0.660479695686,0.527707100513,0.278024801366,0.70864629273,0.644366146393,0.0134281323853,0.581181147733,0.543851669616,0.302227558428,0.0830413980654,0.374617412475,0.616961490396,0.159403288246,0.113117895554,0.0416813786436,0.448290238867,0.603922244364,0.25133441509,0.0546783356215,0.368383253583,0.615043071427,0.43724190451,0.0993742392447,0.0918203555887,0.689897697485,0.424030699446,0.0750400848441,0.522980473369,0.462852367574,0.567756768737,0.816884647218,0.502865968826,0.0741963493784,0.0248386109802,0.076011052928,0.445689222197,0.42742036275,0.532966160973,0.601143949175,0.281913570938,0.423282875855,0.15516759298,0.760811940916,0.202583569164,0.327434475305,0.463828334857,0.0395831051449,0.343862623533,0.407035453964,0.439317340942,0.420834124124,0.340023086728,0.0698925425781,0.0463800723741,0.0947960411842,0.210323900722,0.23854247926,1.0,0.133246966804,0.53498530509,0.00478871793368,0.778026306534,0.841331121186,0.289507651452,0.532738473955,0.0505844534249,0.454923424808,0.685969189031,0.361198926426,0.774645786902,0.483094790329,0.731051042059,0.433582812807,0.532915601478,0.135168665393,0.395636691581,0.0890836204098,0.0689009356794,0.694489760899,0.425165898108,0.0236319247957
elasticity of demand,0.0245009310471,0.202671076356,0.0016430367766,0.289832356481,0.0310842766062,0.0489195231017,0.0848076777609,0.212582953583,0.0628478575536,0.035807829344,0.0167993160504,0.243641788477,0.113296762439,0.0317960551998,0.143290790314,0.124742317581,0.0158350410793,0.0132948299662,0.0485910076771,0.0066162257044,0.0959435725998,0.130270870037,0.200994606723,0.192891402496,0.412737079342,0.261703834872,0.198735017324,0.0202748779015,0.375124336986,0.0339727590899,0.0134668687653,0.0230639766756,0.255074139345,0.0720030854787,0.23811010461,0.259760033385,0.195061964296,0.0649825556593,0.0347011454019,0.370813775336,0.0854434707195,0.0460519928795,0.0125297236703,0.0803737419927,0.117430104763,0.000475760541838,0.116570519522,0.0582046051988,0.0488475678837,0.196820998391,0.299856576492,0.0654818341934,0.095240013702,0.0264304907236,0.255355978631,0.0212672950865,0.122477799177,0.486630202122,0.0262169547934,0.261838542692,0.109028928126,0.107777063556,0.0517013626183,0.00534429127087,0.146554231639,0.408146477437,0.757814087507,0.153580442545,0.0706270836339,0.637576582823,0.293088987271,0.0227112414857,0.0261692944329,0.1793318868,0.157307170652,0.188641710074,0.194072379911,0.0185214963092,0.00497570974928,0.186988146834,0.130284513003,0.034417389573,0.0730313276509,0.00095810877702,0.216890543233,0.215700987481,0.166577882783,0.138758982761,0.257701919945,0.0290700496106,0.0840123634948,0.00820536830234,0.0650707339349,0.316397080083,0.0847266496919,0.12413170821,0.0301511712014,0.132739596922,0.152797062588,0.0767555010059,0.0787091696768,0.619485839962,0.0409213083366,0.0573694264571,0.0760224090623,0.212922879122,0.808764855084,0.0629964620313,0.0310006567084,0.133246966804,1.0,0.0772479558966,0.0311099491452,0.0185830569273,0.135532206898,0.0253297623585,0.0238833583227,0.633641217676,0.0248848384333,0.109846837024,0.116185338889,0.00994985685372,0.165956749541,0.174481352439,0.140463990449,0.0595834983947,0.623041054689,0.334748939412,0.60641887291,0.111559113325,0.0639458703902,0.103291775234,0.00124081945971
Energy Prices,0.0488116730535,0.00537862499619,0.000711120219876,0.0296435787031,0.0175860226286,0.262668225777,0.123160609484,0.347182953302,0.750342744256,0.0770311616868,0.0604695119739,0.731659976105,0.138973662484,0.134224401253,0.312866733659,0.0813650925764,0.59159964455,0.622346332514,0.00313822376182,0.449737575252,0.119590646528,0.0303726648195,0.0834391090559,0.114838734297,0.0337264999262,0.128758544937,0.0911795792076,0.394090133197,0.14120381493,0.67441473557,0.722320260871,0.23213347953,0.369511661429,0.200468950205,0.509405236944,0.461892161884,0.0537341585512,0.117384626345,0.0990014540308,0.106177211244,0.217087969555,0.150260568246,0.199459149382,0.123289976903,0.298720277353,0.0230820538522,0.335543280865,0.703719065651,0.496807072975,0.38879140912,0.583288972305,0.474686433746,0.359376973499,0.0362643646563,0.110478265831,0.300712678456,0.594959689929,0.0376552210854,0.412498377386,0.0283514968243,0.117353390633,0.000484306441372,0.132419929564,0.624920886041,0.0603149892648,0.146068274474,0.152005135606,0.367541775137,0.098156218914,0.136145469499,0.0703142269746,0.358492447714,0.543623081372,0.156764890364,0.0761962017318,0.0463278037868,0.567609471008,0.762313653049,0.180934237398,0.0413753778901,0.750247921007,0.282610581572,0.623148465778,0.0225735373172,0.00472661669506,0.0208757317306,0.190403257748,0.0430139484899,0.0255092838169,0.0878718979004,0.196019321123,0.0397354120115,0.113779902813,0.347764844326,0.50420374638,0.155987420781,0.0920529193193,0.326070420607,0.0418218091477,0.162310983644,0.0778146864546,0.105914246376,0.111380404894,0.0103122599278,0.0786008217208,0.197329696007,0.152408549685,0.626408404901,0.63635771016,0.53498530509,0.0772479558966,1.0,0.025033039848,0.545722589674,0.415103156688,0.663460025214,0.414216202181,0.032492106571,0.0115938244061,0.35558072988,0.459272330391,0.687881912496,0.130457800067,0.750471552259,0.220621506384,0.30699304382,0.203266630629,0.0734611929416,0.0496041645088,0.259394866802,0.386415794846,0.0427216308713,0.279049772358
scarcity rent,0.0741401745423,0.0782729954273,0.00938963849797,0.227353091484,0.0324863945834,0.0153440717108,0.285386960035,0.0126786949654,0.000209496947611,0.0270616939014,0.210200164171,0.00255892587074,0.214531329571,0.35404890968,0.162730366479,0.171016282256,0.0478525662746,0.0507044691022,0.287222255768,0.269858184838,0.153246703157,0.100539022933,0.0100918974868,0.143622250096,0.11166885319,0.132180785495,0.129143369071,0.166782286126,0.164871184633,0.0419073175931,0.0284337033786,0.0995761757896,0.223674561021,0.213190020657,0.115304038942,0.117328507019,0.17701756933,0.105881705145,0.123104911173,0.200245019753,0.0955283588322,0.158967911716,0.0919950079332,0.117384897672,0.106967464095,0.0536780564068,0.032320593815,0.026784573347,0.0297194298076,0.0829998278471,0.0280126845935,0.0667069492277,0.0166084757035,0.121292009805,0.127980574349,0.196367539205,0.0339853936616,0.102845130633,0.220261065984,0.17636849336,0.10574206859,0.0212448018577,0.0827563595367,0.0519822525251,0.0648575875357,0.153905017181,0.0152811267841,0.0842014392011,0.152446814291,0.0488434876915,0.110635240353,0.111345520575,0.122183080944,0.375406372916,0.10899566706,0.104637263435,0.0590909025261,0.0241244557502,0.0449483481676,0.158741693351,0.022317412165,0.119777601131,0.00317206687188,0.0787186099966,0.19066786114,0.0651400725871,0.0120406417296,0.164843213725,0.119257545112,0.0998085294274,0.1179523619,0.0604266974284,0.141917487024,0.00201067238706,0.158179341494,0.142892292499,0.162163574554,0.0356945699062,0.442639755111,0.0525103247349,0.11081008923,0.119647752775,0.0603382153211,0.0678931871687,0.0306659510498,0.164727649366,0.113970606115,0.0534221968188,0.0444239885828,0.00478871793368,0.0311099491452,0.025033039848,1.0,0.128871082513,0.148707191846,0.0577637084688,0.0544672513912,0.0174533255203,0.050170614808,0.00266663188364,0.331652046343,0.0823059990969,0.142461708937,0.0500796398905,0.0872590720611,0.0814486809848,0.0813441521732,0.106001392346,0.00987290889959,0.087583479174,0.0347470168072,0.0299138338587,0.144418345096
oil supply,0.558868954356,0.0150577649215,0.481521437585,0.228474282644,0.514960093786,0.610534279831,0.563155815852,0.381191621608,0.430210425324,0.378613836637,0.445617956613,0.401492147717,0.677337848611,0.38829805148,0.711799404519,0.0961055759846,0.144407699086,0.189368036569,0.562637612308,0.0436296202335,0.0738451256409,0.5441080706,0.211777368485,0.604723178224,0.379249887945,0.345861769223,0.616405391743,0.621747651853,0.376007268768,0.190099142935,0.277715860415,0.300420283263,0.743916740754,0.589578501602,0.434424195676,0.748311488655,0.494427672132,0.501377043122,0.592654627577,0.548635990749,0.640702795075,0.402512945073,0.537340027338,0.0222621289976,0.078902611522,0.212094310566,0.017163669728,0.554804752626,0.2290442907,0.775995457334,0.716461982017,0.794809038418,0.572581220487,0.551510314884,0.336080167257,0.678213988372,0.731915777508,0.0636247006283,0.645804902879,0.54459624268,0.26230317048,0.0349873635721,0.331328521259,0.463132503728,0.139728929389,0.07594196663,0.0662008539895,0.49298472308,0.612490947952,0.388688151376,0.0563652317702,0.430336514486,0.421431367806,0.436628763787,0.114495521838,0.0225702503168,0.558332372814,0.326847324178,0.027460789365,0.566009626212,0.364839058526,0.549908057428,0.701816870589,0.529321184721,0.207266218551,0.0256393561081,0.00484008623133,0.445440817627,0.473483617025,0.584455753724,0.648558823481,0.298899722111,0.400778763312,0.149222612353,0.72693953789,0.152887796778,0.356647849171,0.466189052209,0.133938021959,0.264055147448,0.508131484239,0.373356330802,0.430376729674,0.426290845458,0.0756679831474,0.124621667558,0.211206943409,0.113850616482,0.131452058565,0.778026306534,0.0185830569273,0.545722589674,0.128871082513,1.0,0.84261492829,0.172535224277,0.569580555086,0.0895198447759,0.519567722866,0.72818899608,0.642382471565,0.694684199358,0.572809592934,0.590947826216,0.361979636192,0.378562171577,0.250882676124,0.435141164837,0.0598088528178,0.104908540917,0.745797371363,0.290150130092,0.10162253529
oil production,0.777862794302,0.0109416204115,0.593989514509,0.359563741804,0.687021169306,0.743154676171,0.77046602594,0.389169389627,0.400430438208,0.487671023112,0.455633795336,0.354193438706,0.840315448864,0.482315841856,0.731935945067,0.229588164431,0.11747336369,0.115252850433,0.767653918087,0.0456241817814,0.0511263544264,0.735616593067,0.202571135606,0.811516080522,0.521360079994,0.447124159449,0.751229629301,0.797434263682,0.542877482628,0.111177649363,0.221240899544,0.292712442347,0.908210358469,0.608468504931,0.37529233077,0.795614307638,0.727100532413,0.671491863632,0.750112512364,0.754297792314,0.807930108668,0.531783575809,0.727962454213,0.00822656108822,0.138402906671,0.222403657157,0.130284401159,0.603014224968,0.0475142154272,0.734141864991,0.740898792551,0.73394888778,0.698768521443,0.737893122771,0.503332653104,0.8058522178,0.753494230051,0.0211693096574,0.642332265553,0.786862235134,0.39558850738,0.0235955353385,0.397312748715,0.486321480276,0.201733093169,0.00265385628607,0.0102094815274,0.432797351733,0.821295522471,0.398160581064,0.0110097212364,0.246059033778,0.441971148161,0.526858305404,0.077105376353,0.221312343979,0.554188990156,0.253383137316,0.0021399969362,0.746045494902,0.315793886613,0.469803916371,0.66547332929,0.717152313668,0.282166234694,0.119289957434,0.0631679255777,0.678839387741,0.561165409309,0.764814347206,0.699540822703,0.517751473531,0.466171980078,0.313405216538,0.754563701952,0.226434735062,0.467049742813,0.415055121595,0.152511359214,0.351184833617,0.649083236055,0.57216667278,0.533604792722,0.546485412802,0.0259025868937,0.130333447311,0.173286292307,0.0388156722168,0.0691149907796,0.841331121186,0.135532206898,0.415103156688,0.148707191846,0.84261492829,1.0,0.0892930836914,0.549166356062,0.143792771187,0.70595522669,0.704010039427,0.467061395321,0.662925035796,0.709857687452,0.566135403841,0.519827444601,0.278699245277,0.149844865259,0.49066077508,0.0915325208356,0.0601835039153,0.690808548524,0.396583556976,0.28115397279
oil price,0.25121583141,0.0243613506192,0.217899569235,0.205881297119,0.203443078557,0.209771894248,0.184583011091,0.330609249641,0.923684617139,0.240410630244,0.0120537489807,0.721619486815,0.241547841068,0.115484309302,0.0526138796036,0.101750349452,0.949655876303,0.98120901572,0.262834779994,0.302935723465,0.111542802097,0.295323136361,0.0626582279476,0.206194078403,0.141917970366,0.546254138276,0.271693643152,0.0970337354613,0.460769511269,0.990373039868,0.97566859792,0.162501960304,0.0103660548443,0.0181551471748,0.104049546861,0.0605234348738,0.380346279221,0.193888075185,0.256672899,0.262783937833,0.110153142703,0.415168295197,0.0040871713293,0.222477725676,0.397741445259,0.229225804216,0.138312022579,0.773284424448,0.489753933559,0.029530414015,0.332308586955,0.338914555423,0.247088607408,0.273889079133,0.226693500878,0.0301328268251,0.144592219031,0.173216730788,0.306977054114,0.277688417596,0.183936394294,0.109501318057,0.0275316410974,0.720124251731,0.224251242272,0.0251872443104,0.123622637071,0.200223337192,0.112873464107,0.087305298932,0.110411234445,0.335145952109,0.551634640172,0.133493227716,0.0253057729703,0.0342018187178,0.565372369139,0.967832473697,0.294148156842,0.262047332802,0.912992131301,0.160997254867,0.500267665186,0.255823181294,0.0811170434645,0.0908856033788,0.0758616818067,0.0999884251997,0.205720590104,0.195653114066,0.095314221057,0.110146715385,0.205872380044,0.514806817097,0.19927982183,0.034382077828,0.197428642839,0.156809111035,0.00406217788655,0.0820919555136,0.245332110207,0.122699896444,0.0472189080314,0.153268857346,0.264363205411,0.125920646972,0.0464420109104,0.984615942608,0.985813344576,0.289507651452,0.0253297623585,0.663460025214,0.0577637084688,0.172535224277,0.0892930836914,1.0,0.0714652320455,0.0842549730409,0.241117706259,0.175527837081,0.15639262272,0.519735273229,0.261144893619,0.751064868469,0.198092914192,0.297449662595,0.0464434808133,0.201376301384,0.0565543934844,0.127304070158,0.172435616665,0.0819796103029,0.378083726467
natural gas production,0.438791045934,0.0568692968333,0.380405705558,0.303587823062,0.489773957342,0.409364215344,0.450120508922,0.230077812536,0.267259079955,0.331078263789,0.206253998463,0.266340789914,0.485936697384,0.159779727283,0.432746495709,0.140643308996,0.0700626845683,0.0756113384167,0.432347670727,0.190547348201,0.142870603804,0.510889589301,0.0755186603175,0.505961529416,0.420344856687,0.185178265842,0.540366989949,0.56792192019,0.262789730714,0.0847379687678,0.139254822522,0.13332593739,0.55018637912,0.346223350449,0.369335270377,0.550706105503,0.41480250143,0.467847768815,0.596946308411,0.442512316921,0.542409047326,0.306224403244,0.494623230708,0.314673145682,0.0650524457816,0.0151617597636,0.0157139756682,0.361628508858,0.0616003291787,0.508947089406,0.443555026418,0.519638398672,0.477932501986,0.462876584434,0.295310920924,0.589656149568,0.69681661219,0.0098533624338,0.416399528956,0.408698561953,0.227662377004,0.0459782268863,0.37903048833,0.270240173561,0.133961258838,0.0705883870943,0.123487093715,0.176498548326,0.456666003555,0.458856610004,0.0563899320276,0.151825369228,0.19551736017,0.489683218744,0.360668521622,0.0117876661957,0.345787079231,0.165926404132,0.0334479170636,0.513490100735,0.196655042072,0.338778844359,0.48299274645,0.3817737641,0.111935585511,0.0603289990784,0.10777200661,0.390992125912,0.322141452544,0.493756287363,0.443845330349,0.125989431265,0.359165286518,0.112728721,0.543855052391,0.0389934814711,0.256405942789,0.356330528283,0.146559498166,0.352548007784,0.46464445599,0.274293193864,0.506270633572,0.361599195245,0.0564230988058,0.154125586344,0.141798305266,0.0323336961816,0.0532531238958,0.532738473955,0.0238833583227,0.414216202181,0.0544672513912,0.569580555086,0.549166356062,0.0714652320455,1.0,0.0392084679571,0.390295756192,0.443556168573,0.397488215205,0.490881302273,0.399493654021,0.324138994761,0.305369401339,0.198036464322,0.157457132338,0.390089990853,0.0437970563213,0.104164706998,0.500327172009,0.344013826633,0.150822609044
marginal revenue,0.0484412295204,0.530948554328,0.0532381574992,0.23220907132,0.0288157763786,0.110181891608,0.151438763401,0.123306657695,0.00575502954883,0.0727694144787,0.107104251241,0.108272001544,0.204588542775,0.0342601120268,0.21961163692,0.054082758839,0.0208433147963,0.0950352111986,0.170073013137,0.027426060581,0.159270076458,0.0334363032225,0.122134359669,0.275454506912,0.325413956459,0.290184223539,0.140984125899,0.0479370233188,0.423255082042,0.122482262809,0.0586506923763,0.0318884531535,0.214934042506,0.000364791442959,0.109603049409,0.193609933879,0.245778119147,0.178155898478,0.0781764320343,0.396896489126,0.11946325639,0.167607735285,0.0868370298838,0.00841536993809,0.164005686775,0.119415596079,0.0124436450314,0.00552437309312,0.0918480965572,0.267052748396,0.192125345264,0.101896087588,0.189719335504,0.00810189262626,0.295575583535,0.00791210717918,0.0181740464091,0.445697151477,0.0579618433226,0.339257102881,0.0517944759126,0.106480129227,0.112790799803,0.0467429423658,0.0892223994239,0.418568285869,0.539013122569,0.177722443794,0.0968735803627,0.404221111727,0.302883259913,0.0572854616955,0.0548142657861,0.196165700137,0.125085866803,0.179370363289,0.0864350521489,0.0498507449337,0.0501723280215,0.122396825404,0.0172259449656,0.21920444145,0.0140234750287,0.0385487390982,0.19586823903,0.170556956044,0.193778398882,0.199605681611,0.396669213145,0.0493916207485,0.0918710205121,0.00964932905114,0.0222493087118,0.444122271922,0.0876977571462,0.173787236275,0.052312757048,0.0624253358217,0.0171086942384,0.0225742219067,0.0604935537172,0.48910504081,0.120823375353,0.00441665427136,0.0969030437971,0.293325083029,0.595585817717,0.0993218003745,0.0681761678532,0.0505844534249,0.633641217676,0.032492106571,0.0174533255203,0.0895198447759,0.143792771187,0.0842549730409,0.0392084679571,1.0,0.0238482571669,0.151103358312,0.0413558828854,0.0242384515486,0.0217723394809,0.0879402959961,0.0143501890205,0.0699641654312,0.560584433708,0.275276355143,0.71585409794,0.039203586988,0.0945365160726,0.294516105133,0.048335947497
multipliers,0.892120404876,0.0697303249715,0.672121430754,0.354078240956,0.715002475165,0.69085676172,0.753578697153,0.0414473421166,0.0329464102411,0.385913646357,0.327568371744,0.0425628660617,0.787363907898,0.519779575052,0.492930625883,0.105870037143,0.15935311686,0.218510885408,0.834402102011,0.255384929222,0.0279426161137,0.803719294263,0.0314892383715,0.846274716182,0.745326102135,0.396831190124,0.846667468587,0.664777215114,0.551846113861,0.233408343708,0.14989421518,0.181051231399,0.68918052471,0.610702442478,0.0920688572661,0.44892282865,0.826008006617,0.732382509313,0.853878582791,0.699595929122,0.718550410934,0.670848500656,0.717362612736,0.0824236202344,0.176192872504,0.155898093675,0.265753560959,0.210884609534,0.441432227016,0.394312161222,0.273658779912,0.426922908912,0.609907244726,0.857382887988,0.478244960236,0.683749573606,0.594592812712,0.0952456252317,0.46283328847,0.801435520739,0.393011727584,0.111004501748,0.38758662382,0.168249641214,0.352844362007,0.204773894777,0.120500577047,0.22450488309,0.815548284829,0.520066979525,0.0583162328391,0.0974745501844,0.1108185272,0.48745478605,0.19737162362,0.121323919626,0.17364231348,0.127628418275,0.189606114738,0.827189731893,0.0464851391926,0.191032507492,0.238508447343,0.887229679779,0.303789930889,0.194833877523,0.200894079283,0.804850148167,0.67276745333,0.861993009588,0.581634181228,0.406864975326,0.479507304014,0.405807456713,0.611075548718,0.100920137561,0.482399090828,0.253230519628,0.181987288603,0.279247064574,0.783653412226,0.427528348761,0.596000817281,0.642256653939,0.0826075863374,0.197281477741,0.31230821697,0.241327213503,0.220396309262,0.454923424808,0.0248848384333,0.0115938244061,0.050170614808,0.519567722866,0.70595522669,0.241117706259,0.390295756192,0.0238482571669,1.0,0.409219460556,0.175087313211,0.221741690448,0.732462302462,0.103640164163,0.434189735845,0.0217197836449,0.182814439765,0.457220145452,0.0201307043818,0.174487450405,0.403966112022,0.45583085303,0.613355282554
